,subcategory_id,subcategory_name,category_id,category_name,source,visits
340,5e5175b035,GPS-навигаторы,09f279a643,Электроника,direct,2103
341,5e5175b035,GPS-навигаторы,09f279a643,Электроника,organic,4638
342,f0c4eff535,Бинокли и зрительные трубы,09f279a643,Электроника,direct,2100
343,f0c4eff535,Бинокли и зрительные трубы,09f279a643,Электроника,organic,4614
344,9b313e4b2f,Парогенераторы,5a0d8ac946,Бытовая техника,direct,2061
345,9b313e4b2f,Парогенераторы,5a0d8ac946,Бытовая техника,organic,4609
346,020c67590b,Протеины,ae99947659,Спорт и отдых,direct,2056
347,020c67590b,Протеины,ae99947659,Спорт и отдых,organic,4445
348,507cdb1927,"Души, душевые панели, гарнитуры",394f20d8fa,Строительство и ремонт,direct,2049
349,507cdb1927,"Души, душевые панели, гарнитуры",394f20d8fa,Строительство и ремонт,organic,4369
350,ef94c0503f,Дисковые пилы,394f20d8fa,Строительство и ремонт,direct,2040
351,ef94c0503f,Дисковые пилы,394f20d8fa,Строительство и ремонт,organic,4255
352,e5cc260c68,Люстры,dafb4d11f4,Товары для дома,direct,2016
353,e5cc260c68,Люстры,dafb4d11f4,Товары для дома,organic,4209
354,8a97fe15c2,Компьютерные и письменные столы,dafb4d11f4,Товары для дома,direct,1999
355,8a97fe15c2,Компьютерные и письменные столы,dafb4d11f4,Товары для дома,organic,4177
356,17d1bcf64a,Настольные компьютеры,3509869a61,Компьютерная техника,direct,1945
357,17d1bcf64a,Настольные компьютеры,3509869a61,Компьютерная техника,organic,4128
358,6a766413fd,Умные колонки,09f279a643,Электроника,direct,1906
359,6a766413fd,Умные колонки,09f279a643,Электроника,organic,4082
360,fd6f6e68aa,Видеокамеры,09f279a643,Электроника,direct,1885
361,fd6f6e68aa,Видеокамеры,09f279a643,Электроника,organic,4080
362,8cd30a79c3,Чемоданы,6074ad29ac,"Одежда, обувь и аксессуары",direct,1844
363,8cd30a79c3,Чемоданы,6074ad29ac,"Одежда, обувь и аксессуары",organic,4066
364,5440bc006d,Самогонные аппараты,5a0d8ac946,Бытовая техника,direct,1841
365,5440bc006d,Самогонные аппараты,5a0d8ac946,Бытовая техника,organic,4040
366,7002da61a7,Фрезеры,394f20d8fa,Строительство и ремонт,direct,1809
367,7002da61a7,Фрезеры,394f20d8fa,Строительство и ремонт,organic,3969
368,28431d288d,Рации,09f279a643,Электроника,direct,1799
369,28431d288d,Рации,09f279a643,Электроника,organic,3927
370,5231128060,Катушки,ae99947659,Спорт и отдых,direct,1787
371,5231128060,Катушки,ae99947659,Спорт и отдых,organic,3905
372,6ad823fb74,Маски,655ccc3c49,Товары для красоты,direct,1746
373,6ad823fb74,Маски,655ccc3c49,Товары для красоты,organic,3885
374,bc065110df,Игровые и спортивные комплексы и горки,7dbac4c1a3,Детские товары,direct,1744
375,bc065110df,Игровые и спортивные комплексы и горки,7dbac4c1a3,Детские товары,organic,3761
376,eaad8080b8,Пароочистители,5a0d8ac946,Бытовая техника,direct,1727
377,eaad8080b8,Пароочистители,5a0d8ac946,Бытовая техника,organic,3743
378,6905569f02,Эхолоты,ae99947659,Спорт и отдых,direct,1726
379,6905569f02,Эхолоты,ae99947659,Спорт и отдых,organic,3739
380,c22d88cf6f,Лобзики,394f20d8fa,Строительство и ремонт,direct,1715
381,c22d88cf6f,Лобзики,394f20d8fa,Строительство и ремонт,organic,3700
382,f79e2586b6,Кофемолки,5a0d8ac946,Бытовая техника,direct,1705
383,f79e2586b6,Кофемолки,5a0d8ac946,Бытовая техника,organic,3687
384,adb2da9542,Снегоуборщики,bfd01f6342,"Дача, сад и огород",direct,1704
385,adb2da9542,Снегоуборщики,bfd01f6342,"Дача, сад и огород",organic,3585
386,67ee99d7bb,"Сушилки для овощей, фруктов, грибов",5a0d8ac946,Бытовая техника,direct,1701
387,67ee99d7bb,"Сушилки для овощей, фруктов, грибов",5a0d8ac946,Бытовая техника,organic,3582
388,df57ebe1e1,Воздушные компрессоры,394f20d8fa,Строительство и ремонт,direct,1690
389,df57ebe1e1,Воздушные компрессоры,394f20d8fa,Строительство и ремонт,organic,3520
390,cc422ec6c7,Наборы посуды для готовки,dafb4d11f4,Товары для дома,direct,1677
391,cc422ec6c7,Наборы посуды для готовки,dafb4d11f4,Товары для дома,organic,3515
392,ab9341dd0a,Бандажи и ортезы,10a493e03b,Товары для здоровья,direct,1659
393,ab9341dd0a,Бандажи и ортезы,10a493e03b,Товары для здоровья,organic,3453
394,e2c7fdfae6,Нивелиры и лазерные уровни,394f20d8fa,Строительство и ремонт,direct,1651
395,e2c7fdfae6,Нивелиры и лазерные уровни,394f20d8fa,Строительство и ремонт,organic,3436
396,61f7b0d7a8,Ботинки,6074ad29ac,"Одежда, обувь и аксессуары",direct,1603
397,61f7b0d7a8,Ботинки,6074ad29ac,"Одежда, обувь и аксессуары",organic,3425
398,2fb65d178f,Эллиптические тренажеры,ae99947659,Спорт и отдых,direct,1590
399,2fb65d178f,Эллиптические тренажеры,ae99947659,Спорт и отдых,organic,3362
400,9f311f4830,Игрушки-антистресс,7dbac4c1a3,Детские товары,direct,1586
401,9f311f4830,Игрушки-антистресс,7dbac4c1a3,Детские товары,organic,3354
402,c444228ca3,Зарядные устройства и адаптеры,09f279a643,Электроника,direct,1574
403,c444228ca3,Зарядные устройства и адаптеры,09f279a643,Электроника,organic,3339
404,2a86072ae1,Подставки и кронштейны,09f279a643,Электроника,direct,1566
405,2a86072ae1,Подставки и кронштейны,09f279a643,Электроника,organic,3321
406,8b4150700c,Защитные пленки и стекла,09f279a643,Электроника,direct,1560
407,8b4150700c,Защитные пленки и стекла,09f279a643,Электроника,organic,3246
408,8bc0280cb6,Тостеры,5a0d8ac946,Бытовая техника,direct,1540
409,8bc0280cb6,Тостеры,5a0d8ac946,Бытовая техника,organic,3246
410,3e5b6c2211,Оверлоки и распошивальные машины,5a0d8ac946,Бытовая техника,direct,1536
411,3e5b6c2211,Оверлоки и распошивальные машины,5a0d8ac946,Бытовая техника,organic,3215
412,03730719f6,"Компьютерные кабели, разъемы, переходники",3509869a61,Компьютерная техника,direct,1525
413,03730719f6,"Компьютерные кабели, разъемы, переходники",3509869a61,Компьютерная техника,organic,3196
414,f0076e3f77,Стабилизаторы напряжения,394f20d8fa,Строительство и ремонт,direct,1467
415,f0076e3f77,Стабилизаторы напряжения,394f20d8fa,Строительство и ремонт,organic,3147
416,a43f24e05a,Полотенцесушители,394f20d8fa,Строительство и ремонт,direct,1465
417,a43f24e05a,Полотенцесушители,394f20d8fa,Строительство и ремонт,organic,3125
418,9c0bfb0c21,Электрогитары и бас-гитары,4f25bc6081,Досуг и развлечения,direct,1457
419,9c0bfb0c21,Электрогитары и бас-гитары,4f25bc6081,Досуг и развлечения,organic,3113
420,3de19bea7a,Книги,4f25bc6081,Досуг и развлечения,direct,1451
421,3de19bea7a,Книги,4f25bc6081,Досуг и развлечения,organic,3090
422,8ee43cac83,Аксессуары для пылесосов,5a0d8ac946,Бытовая техника,direct,1426
423,8ee43cac83,Аксессуары для пылесосов,5a0d8ac946,Бытовая техника,organic,3053
424,93bbfd0b09,Газонокосилки,bfd01f6342,"Дача, сад и огород",direct,1412
425,93bbfd0b09,Газонокосилки,bfd01f6342,"Дача, сад и огород",organic,3041
426,f938b8a808,Надувная мебель,dafb4d11f4,Товары для дома,direct,1386
427,f938b8a808,Надувная мебель,dafb4d11f4,Товары для дома,organic,2994
428,6bc3ae8aa5,Аккумуляторы,09f279a643,Электроника,direct,1383
429,6bc3ae8aa5,Аккумуляторы,09f279a643,Электроника,organic,2982
